출처,index,내용
news.xml,763,<b>MZ세대</b> 경영진인 이혜미 이사는 최연소 임원으로 이름을 올리게 됐다. 지난 2019년 한사투에 합류한 이 이사는 경제신문 기자 출신으로 재단의 대내외 커뮤니케이션을 담당하며 액셀러레이팅·투자 사업 홍보를... 
news.xml,764,송경재 유진투자증권 전략기획실장은 &quot;앞으로도 <b>MZ세대</b>들에 대한 깊은 관심을 바탕으로 이들이 건전하고 성공적인 주식투자를 할 수 있도록 다양한 프로그램을 선보이겠다&quot;고 말했다.
news.xml,765,코로나19 장기화에 따른 보복 소비와 <b>MZ세대</b>의 명품 선호 현상으로 온라인을 통한 명품 거래가 급증하면서 명품 플랫폼이 크게 성장하고 있다. 이에 한국소비자원이 주요 명품 플랫폼 4곳의 이용실태를 조사한 결과... 
news.xml,766,IT기업과 <b>MZ세대</b> 직장인 사이에서 새로운 근무 트랜드로 자리 잡아가고 있으나 원격근무를 위한 IT 인프라가 비교적 갖추어진 호텔과 리조트에 치우쳐 지역 내수 경제 활성화에 크게 도움이 되지 못하고 있는 실정이다.... 
news.xml,767,유진투자증권이 11일 <b>MZ세대</b> 대상 건강한 투자문화 조성을 위해 메타버스 플랫폼 ‘제조도’ 운영사인 ‘획기획’과 함께 ‘주식차트 파도타기’ 게임을 출시했다고 밝혔다.이번에 출시된 ‘주식차트 파도타기’는... 
news.xml,768,체결하고 <b>MZ세대</b>를 공략한 FC안양이 후보에 올라 팬들의 선택을 기다리게 됐다.팬 투표는 11일부터 18일까지 K리그 공식 홈페이지에서 진행된다. 홈페이지에 가입된 팬이라면 누구나 홈페이지 상단에 있는 이벤트... 
news.xml,769,넥슨의 대표적인 온라인 캐주얼 레이싱 게임인 카트라이더를 통해 <b>MZ세대</b>에게 진라면을 홍보하기 위해 기획되었다. 진라면과 카트라이더의 만남은 이번이 두 번째다. 지난해 오뚜기는 넥슨의 모바일 레이싱 게임... 
news.xml,770,"특히, <b>MZ세대</b>가 애용하는 소셜 앱에 최적화된 플렉스캠 경험을 제공하고자 메타(Meta)와 파트너십을 강화했다. 예를 들어 인스타그램 &apos;릴스(Reels)&apos; 촬영 시 플렉스 모드를 지원해 ‘숏폼’영상 촬영에 최적화된... "
news.xml,771,"특히, <b>MZ세대</b>가 애용하는 소셜앱에 최적화된 플렉스캠 경험을 제공하고자 메타(Meta)와 파트너십을 강화했다. 예를들어 인스타그램 &apos;릴스(Reels)&apos;촬영시 플렉스모드를 지원해 &apos;숏폼(Short-form)&apos;영상 촬영에... "
news.xml,772,"또한 20, 30대 직원 비중이 점차 높아지는 만큼 <b>MZ세대</b> 간담회, 칭찬이벤트, 크리스마스 포토 이벤트 등 직원들이 참여할 수 있는 이벤트를 운영해 젊은 기업문화를 만들어가려고 노력하고 있다. 삼천리 모터스는 앞으로도... "
news.xml,773,특히 <b>MZ세대</b> 경영진이 된 이 이사는 이사진에 합류하게 되면서 최연소 이사로 이름을 올리게 됐다. 이종익 한국사회투자 대표는 &quot;한국사회투자가 젊고 유능한 인재들 덕분에 더욱 강화된 리더십으로 3.0을 맞게... 
news.xml,774,▲ &apos;<b>MZ세대</b> 커리어 성장과 채용 문화 혁신을 위한 업무협약식&apos;에서 사람인HR 김용환 대표(좌)와 코멘토 이재성 대표(우)가 기념촬영을 하고 있다.  커리어테크 플랫폼 &apos;사람인&apos;을 운영하는 사람인HR(대표 김용환)은 코멘토... 
news.xml,775,"또한, 삼천리 모터스는 20, 30대 직원 비중이 점차 높아지는 만큼 <b>MZ세대</b> 간담회, 칭찬이벤트, 크리스마스 포토 이벤트 등 직원들이 참여할 수 있는 이벤트를 운영해 젊은 기업문화를 만들어가려고 노력하고 있다. 삼천리... "
news.xml,776,특히 <b>MZ세대</b> 경영진이 된 이 이사는 이사진에 합류하게 되면서 최연소 이사로 이름을 올리게 됐다. 한국사회투자가 C레벨 체제를 도입한 것은 설립 이후 처음이다. 한국사회투자는 여성 CEO를 선임하고 <b>MZ세대</b>... 
news.xml,777,KB국민은행(은행장 이재근)은 고객센터 상담 데이터에서 AI·빅데이터 기반 비정형 텍스트 분석(Text Analysis)을 통해 갈수록 지능화되고 있는 보이스피싱 수법에 대한 인사이트를 도출했다고 11일 밝혔다. 경찰청... 
news.xml,778,"<b>MZ세대</b>가 냉소적이라는 콘셉트를 잡고 만든 것으로 &apos;이번 주도 버텨라 버텨 버터소금쿠키&apos;, &apos;연차 반차 녹차쿠키&apos;, &apos;기분이 아주 초코같네 초코쿠키&apos; 등의 자매품도 있다. 네티즌들은 &quot;센스 있는 작명이네&quot;, &quot;웃프다&quot;는... "
news.xml,779,유엑스 제공 <b>MZ세대</b>를 위한 캠핑플랫폼을 만들어나가는 캠핑스타트업 &apos;유엑스&apos;는 지난 09일 운영하던 브랜드 &apos;캠핑오너스&apos;의 컨셉을 탈바꿈했다고 11일 밝혔다. 브랜드 공식 오픈을 위해 캠핑오너스는 자사 홈페이지를... 
news.xml,780,구현철 SKT 영업본부장은 &quot;폴더블4 출시에 맞춰 새로운 기기 변경 프로그램인 &apos;T나는 폰교체&apos;를 출시하고 세이브더칠드런과 함께 의미 있는 기부 캠페인을 기획했다&quot;며 &quot;가치 있는 소비를 중시하는 <b>MZ세대</b>들의... 
news.xml,781,체결하고 <b>MZ세대</b>를 공략한 FC안양이 후보에 올라 팬들의 선택을 기다리게 됐다. 팬 투표는 11일부터 18일까지 K리그 공식 홈페이지에서 진행된다. 홈페이지에 가입된 팬이라면 누구나 참여하여 1인당 3표씩(1위... 
news.xml,782,커리어테크 플랫폼 ‘사람인’을 운영하는 사람인에이치알(143240)은 코멘토와 ‘<b>MZ세대</b> 커리어 성장과 채용문화 혁신을 위한 업무협약’을 체결했다고 11일 밝혔다. 지난 10일 서울 사람인HR 본사에서 진행한 협약식은... 
news.xml,783,"또한, 삼천리 모터스는 20, 30대 직원 비중이 점차 높아지는 만큼 <b>MZ세대</b> 간담회, 칭찬이벤트, 크리스마스 포토 이벤트 등 직원들이 참여할 수 있는 이벤트를 운영해 젊은 기업문화를 만들어가려고 노력하고 있다. 삼천리... "
news.xml,784,<b>MZ세대</b>를 대변하는 그룹답게 멤버들 각자의 고민을 솔직하게 말하는 시간도 보냈다. 임지민은 &quot;오늘은 등 운동하는 날인데 하부 운동과 상부 운동 중 고민이다&quot;고 밝혔다. 이어 호스트 재찬의 질문에 임지민은 직접... 
news.xml,785,특히 키뮤의 공식 팬클럽 ‘키뮤즈’ 가입인원은 2천명을 돌파하며 <b>MZ세대</b>를 중심으로 팬층 확보에 성공했다. 이날 성과보고회 장에서는 커뮤니티 기반의 NFT 프로젝트 ‘SSS’ 런칭 행사도 함께 진행됐다.... 
news.xml,786,"바카디 ‘Do What Moves You’ 캠페인은 타인의 시선에 휘둘리지 않으며 용기와 자신감을 갖고 자신에게 집중하고자 하는 <b>MZ 세대</b>를 응원하기 위해 기획된 프로젝트로 #너답게펼쳐봐 라는 슬로건 아래, <b>MZ 세대</b>가... "
news.xml,787,쉐이크로 <b>MZ세대</b> 사이에서 뜨거운 반응을 얻고 있다. 파리바게뜨 관계자는 “출시 이후 꾸준히 좋은 반응을 얻고 있는 장수 막걸리 쉐이크의 인기에 보답하고자 이번 프로모션을 마련했다”며 “청량하고 달콤하게 즐기는... 
news.xml,788,"삼성은 이 제품을 개발하면서 소셜 앱 사용이 많은 <b>MZ 세대</b>를 위해 메타와 파트너십도 강화했다. 예를 들어 사용자가 인스타그램 &apos;릴스&apos; 촬영 시 플렉스 모드를 통해 &apos;숏 폼&apos; 영상을 촬영할 수 있도록 했고, 왓츠앱이나... "
news.xml,789,"이 장관은 &quot;4차산업혁명으로 대표되는 디지털 전환이 본격화되고, <b>MZ세대</b>라 불리는 청년들이 노동시장에 진출하면서 일하는 방식은 유연해지고, 고용형태는 다양해지고 있으며, 공정한 보상과 자기 결정권에 대한 요구도... "
news.xml,790,"이는 최근 IT 관련 기업과 <b>MZ 세대</b> 직장인 사이에서 새로운 근무 트렌드로 부상하고 있지만 원격근무를 위한 IT 인프라가 호텔 또는 리조트를 제외하면 태부족, 내수경제 활성화에 크게 도움이 되지 못하고 있다. 장... "
news.xml,791,구현철 SKT 영업본부장은 “폴더블4 출시에 맞춰 새로운 기기 변경 프로그램인 ‘T나는 폰교체’를 출시하고 세이브더칠드런과 함께 의미 있는 기부 캠페인을 기획했다”며 “가치 있는 소비를 중시하는 <b>MZ세대</b>들의... 
news.xml,792,구현철 SKT 영업본부장은 “폴더블4 출시에 맞춰 새로운 기기 변경 프로그램인 T나는 폰교체를 출시하고 세이브더칠드런과 함께 의미 있는 기부 캠페인을 기획했다”며 “가치 있는 소비를 중시하는 <b>MZ 세대</b>들의 많은... 
news.xml,793,"특히, <b>MZ세대</b>가 애용하는 소셜 앱에 최적화된 플렉스캠 경험을 제공하고자 메타와 파트너십을 강화했다. 예를 들어 인스타그램 &apos;릴스&apos; 촬영 시 플렉스 모드를 지원해 &apos;숏폼&apos;영상 촬영에 최적화된 경험을... "
news.xml,794,전북 순창군이 <b>MZ세대</b>를 중심으로 주류 시장의 트렌드가 막걸리와 과실주 등 전통주로 옮겨가는 최근의 시류에 앞장서고 있다. 발효미생물산업진흥원은 지난 7월14일부터 8월 5일까지 순창군민을 대상으로 ‘전통... 
news.xml,795,가치 소비를 중시하는 <b>MZ세대</b>를 중심으로 개성 있는 신진디자이너 브랜드에 대한 소비자들의 관심이 높아지면서 지난 6월 신진디자이너 브랜드 편집샵인 펙스코샵과 현대백화점의 콜라보가 긍정적인 성과를... 
news.xml,796,반려동물 쇼핑몰 펫프렌즈(대표 윤현신)가 결제 적립 포인트를 기부할 수 있는 ‘심쿵 포인트 기부’ 캠페인을 선보이며 <b>MZ세대</b>를 중심으로 한 새로운 기부 문화를 이끌어 나간다. 사랑의열매 사회복지공동모금회가... 
news.xml,797,"구현철 SK텔레콤 영업본부장은 “가치 있는 소비를 중시하는 <b>MZ세대</b>들의 많은 호응을 기대하며, 앞으로도 더 많은 혜택을 드릴 수 있는 구매 지원 프로그램을 선보이겠다”고 말했다. ◆ 스마일게이트 퓨처랩... "
news.xml,798,"최근 건강을 중시하는 트렌드에 따라 젊은 층에서도 단백질 음료의 인기가 높아지면서, 적극적인 온라인 홍보마케팅으로 <b>MZ세대</b>까지 소비자 접점을 확대한 것도 주효했다. 이준호(사진=마이밀)©열린뉴스통신ONA... "
news.xml,799,또한 일상 속 다양한 챌린지를 인증하고 공유하는 <b>MZ세대</b>를 겨냥해 건강 챌린지 앱 &apos;물로(mullo)&apos;와 연계해 앱 다운이 가능한 QR 코드를 라벨에 부착했다. &apos;mullo(물로)&apos;는 동원F&amp;B의 먹는샘물 브랜드 &apos;동원샘물&apos;이 건강관리... 
news.xml,800,"삼성전자가 <b>MZ세대</b>들이 모인 메타버스 공간을 마케팅 채널로 적극 활용하는 것인데, 두 메타버스 플랫폼 모두 유니티 엔진을 기반으로 제작되며 유니티의 범용성을 입증하고 있다. ▣ 자동차 주요 사례 - 현대자동차... "
news.xml,801,"특히 Z플립4는 SNS 사용이 잦은 <b>MZ세대</b>를 위해 카메라 촬영 기능을 강화하고, Z폴드4는 직장인의 편의를 위해 업무 앱 사용 환경을 개선한 것이 인상적이다. 갤럭시Z플립4는 폴더블에서만 가능한 플렉스 모드(Flex mode)... "
news.xml,802,"‘러스틱 라이프(Rustic Life)’, ‘촌캉스(농촌+바캉스)’ 등 자연과 어울려 여유를 즐기려는 트렌드가 <b>MZ세대</b>를 중심으로 확산됨에 따라 기획됐다. 야외 액티비티와 함께 새참을 즐길 수 있는 패키지부터 금강소나무숲 속... "
news.xml,803,이와 같은 전략이 주 소비층인 <b>MZ세대</b> 공략에 효과적이었다는 평가다. 더현대서울 전체 매출에서 20~30대 고객이 차지하는 비중은 50.3%에 달한다. 이는 더현대서울을 제외한 현대백화점 15개 매장의 20~30대 비중(24.8%)과... 
news.xml,804,&apos;민주노총은 악의 뿌리&apos; 발언에는 &quot;표현이 너무 강했다&quot; 해명 ▲  28일 서울 여의도의 한 카페에서 열린 &apos;<b>MZ세대</b>라는 거짓말&apos; 북콘서트에서 저자인 박민영 국민의힘 청년보좌역이 인사말을 하고 있다. ⓒ 공동취재사진... 
news.xml,805,구현철 SK텔레콤 영업본부장은 &quot;폴더블4 출시에 맞춰 새로운 기기 변경 프로그램인 T나는 폰교체를 출시하고 세이브더칠드런과 함께 의미 있는 기부 캠페인을 기획했다&quot;며 &quot;가치 있는 소비를 중시하는 <b>MZ세대</b>들의... 
news.xml,806,특히 삼성전자는 <b>MZ 세대</b>가 애용하는 소셜 앱에 최적화된 플렉스캠 경험을 제공하고자 메타(Meta)와 파트너십을 강화했다. 예를 들어 인스타그램 &apos;릴스(Reels)&apos; 촬영 시 플렉스 모드를 지원해 &apos;숏폼(Short-form)&apos; 영상... 
news.xml,807,"1989년 경남에서 시작한 장모님치킨은 1800회 이상의 실험을 거쳐 찾아낸 파우더와 양념을 바탕으로 브랜드 차별화에 나서고 있으며, MBC 드라마 ‘빅마우스’ 제작 지원에 참여하는 등 <b>MZ세대</b> 소비자들을 겨냥해 다양한... "
news.xml,808,"[사진=순창군] 전북 순창군이 <b>MZ세대</b>를 중심으로 주류 시장의 트렌드가 막걸리와 과실주 등 전통주로 옮겨가는 최근의 시류에 앞장서고 있다. 발효미생물산업진흥원(이사장 최영일, 이하 진흥원)이 지난 7월 14일부터... "
news.xml,809,구현철 SKT 영업본부장은 &quot;폴더블4 출시에 맞춰 새로운 기기변경 프로그램인 T나는 폰교체를 출시하고 세이브더칠드런과 함께 의미 있는 기부 캠페인을 기획했다&quot;며 &quot;가치 있는 소비를 중시하는 <b>MZ세대</b>들의 많은... 
news.xml,810,"주 구매층인 <b>MZ세대</b>에 맞춰 홍보·마케팅 전략을 수립했다. 언팩에서는 지난 2월에 이어 다시 한 번 패러디가 등장했다. 넷플릭스 오리지널 시리즈 &apos;에밀리, 파리에 가다(Emily in Paris)&apos; 등장인물들이 갤럭시Z 시리즈... "
news.xml,811,"특히, 이번 ‘갤럭시Z플립4’은 <b>MZ세대</b>(밀레니얼+Z세대)를 제대로 노렸다. 10일(현지시간) 미국 뉴욕 한복판에 있는 ‘삼성 갤럭시 체험관’에서 만난 ‘갤럭시Z플립4’ 첫인상은 ‘개성’과 ‘예쁨’ 그 자체였다.... "
